id,title,artist,year,genre,style,master_id,release_country,labels,format,rating,have,want,url,image_url
14835438,Schema,Julian Jeweil,2020,Electronic,Techno,1697440,Sweden,Drumcode,"12"", 33 ⅓ RPM, EP",4.54,120,67,https://www.discogs.com/release/14835438-Julian-Jeweil-Schema,https://i.discogs.com/SSj7Ock7HPZyOnHkO1H8mItESmGPmTOdWEW7DpYLpnk/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0ODM1/NDM4LTE1ODg5Njc2/MDMtNDg3OC5qcGVn.jpeg
15584404,Freedom EP,Victor Ruiz (2),2020,Electronic,Techno,1768419,Sweden,Drumcode,"12"", 33 ⅓ RPM, EP, Stereo",4.78,136,48,https://www.discogs.com/release/15584404-Victor-Ruiz-2-Freedom-EP,https://i.discogs.com/4-uOaxrG255U6K0huSui42I3cvScWJRmV6E6WHENnYo/rs:fit/g:sm/q:90/h:498/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NTg0/NDA0LTE1OTQyMjgw/MzMtNTg1Ni5qcGVn.jpeg
23042570,We Control,Lilly Palmer (2),2022,Electronic,Techno,2613107,Netherlands,Drumcode,"12"", 33 ⅓ RPM, EP",4.42,191,73,https://www.discogs.com/release/23042570-Lilly-Palmer-2-We-Control,https://i.discogs.com/1Oib9JzXYmVWgS8a-qVf5suVo8jB0qqGLs_INJojCsI/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzMDQy/NTcwLTE2NTE2ODU3/OTMtODU0Ni5qcGVn.jpeg
6225466,Satellite,Sam Paganini,2014,Electronic,Techno,N/A,Sweden,Drumcode,"12""",4.65,1440,938,https://www.discogs.com/release/6225466-Sam-Paganini-Satellite,https://i.discogs.com/kvpzJjajetdcVy-zsvdRjyc-j7cr73RhQQGN7J6z9Ns/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYyMjU0/NjYtMTQxNDIxNTQ3/MS00ODM0LmpwZWc.jpeg
20024266, Off The Record Soundtrack,Laurent Garnier,2021,"Electronic, Stage & Screen","Techno, Ambient, Soundtrack, Electro",N/A,France,Ed Banger Records,"LP, Compilation, Limited Edition",4.55,606,158,https://www.discogs.com/release/20024266-Laurent-Garnier-Off-The-Record-Soundtrack,https://i.discogs.com/Hv1GfDEsD6L6LEekdZiUPmtF4idT-qtBvstF63dhIqU/rs:fit/g:sm/q:90/h:583/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMDI0/MjY2LTE2MzAxNjc4/MTMtOTgyMi5qcGVn.jpeg
3550070,Timeless EP,Laurent Garnier,2012,Electronic,"Progressive House, Electro House, Techno",429118,France,"Ed Banger Records, Because Music","12"", EP, 33 ⅓ RPM",4.5,661,401,https://www.discogs.com/release/3550070-Laurent-Garnier-Timeless-EP,https://i.discogs.com/n3HnSJWFXm5xvRlLHkH4KG9b_NhBpJ-06BbiQOPfN1Y/rs:fit/g:sm/q:90/h:595/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM1NTAw/NzAtMTMzNDkwNDA5/OS5qcGVn.jpeg
12678678,#3,Handbraekes,2018,Electronic,"Techno, Electro",1444030,Europe,"Ed Banger Records, Because Music","12"", EP",4.08,368,168,https://www.discogs.com/release/12678678-Handbraekes-3,https://i.discogs.com/fKUTx02v6V0idT-Mlry89igfbvhPRulBo45pY5xe-Lg/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNjc4/Njc4LTE1ODU1ODYy/OTMtNTI2NS5qcGVn.jpeg
15918848,Feel Good,Polo & Pan,2020,Electronic,Nu-Disco,1912332,France,Ekler'O'ShocK,"12"", EP",4.48,564,116,https://www.discogs.com/release/15918848-Polo-Pan-Feel-Good,https://i.discogs.com/eISquaNHej5dB-fQ_6mnuwHg9re5G3DE5gDIGnd58DA/rs:fit/g:sm/q:90/h:423/w:428/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1OTE4/ODQ4LTE2MjMyNDU3/NTctODI3MC5qcGVn.jpeg
20896438,Hype / Decipher,Thomas Schumacher,2021,Electronic,Techno,2314474,Germany,Electric Ballroom (2),"12"", 45 RPM, Single",4.73,86,32,https://www.discogs.com/release/20896438-Thomas-Schumacher-ADHS-Jose-Bonetto-Hype-Decipher,https://i.discogs.com/hCyxsfB00aLoTmMnD7HAM5KWVytBWeqvx9zE8J-kvkM/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwODk2/NDM4LTE2NTUyMTYz/MzMtODY0My5qcGVn.jpeg
6511856,Draco / Serpens,Victor Ruiz (2),2014,Electronic,Techno,1890504,Germany,Electric Ballroom (2),"12"", 45 RPM",4.29,160,87,https://www.discogs.com/release/6511856-Victor-Ruiz-2-Draco-Serpens,https://i.discogs.com/UPBHY7iovfQa7pgPs8SOJT5nwGsfOQDOyvDWzuf-ShM/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY1MTE4/NTYtMTU3MzEzNTAw/Ni02NjQ1LmpwZWc.jpeg
7297026,Orion / Speed,Victor Ruiz (2),2015,Electronic,Techno,1890522,Germany,Electric Ballroom (2),"12"", 45 RPM",4.24,236,86,https://www.discogs.com/release/7297026-Victor-Ruiz-2-KALIL-Orion-Speed,https://i.discogs.com/0UXLAuwfdup1yICf8S7fYgZMNH2BaK_WABQ8375BwNM/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcyOTcw/MjYtMTU3MDg1OTk5/Mi05NTQzLmpwZWc.jpeg
7905952,Apollo,Thomas Schumacher,2015,Electronic,Techno,1890534,Germany,Electric Ballroom (2),"12"", 33 ⅓ RPM, 45 RPM",4.66,556,267,https://www.discogs.com/release/7905952-Thomas-Schumacher-Victor-Ruiz-2-Apollo,https://i.discogs.com/aqMkkpW5K60r_CJlkvaM2vlnLVZLXbsdPdPgcMEaGuo/rs:fit/g:sm/q:90/h:588/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc5MDU5/NTItMTU3MDM0NDQy/MS0yNzY4LnBuZw.jpeg
8480203,Clouds And Star,K.A.L.I.L.,2016,Electronic,Techno,1890549,Germany,Electric Ballroom (2),"12""",4.36,132,30,https://www.discogs.com/release/8480203-KALIL-Clouds-And-Star,https://i.discogs.com/wUeNWSGGaxtmXEpT2fSK0nuvlloLAtXJqwjArYVH35I/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg0ODAy/MDMtMTQ2NDQxMTk4/MC04NjYyLmpwZWc.jpeg
12614846,Apollo II,Victor Ruiz (2),2018,Electronic,Techno,1841870,Germany,Electric Ballroom (2),"12"", 33 ⅓ RPM",4.35,277,237,https://www.discogs.com/release/12614846-Victor-Ruiz-2-Thomas-Schumacher-Apollo-II,https://i.discogs.com/pI3NdE40TMAJwrgzXNoJnx-snBtvkeBNsK-JLEe0pS4/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNjE0/ODQ2LTE1Mzg2NDM4/MTgtNzE2Mi5qcGVn.jpeg
14508118,Freaks & Misfits Remixes,Caitlin (10),2019,Electronic,Techno,1649595,Germany,Electric Ballroom (2),"12""",4.6,97,17,https://www.discogs.com/release/14508118-Caitlin-10-Freaks-Misfits-Remixes,https://i.discogs.com/WOoMY6xNxE8hxDVFdpl4oUdAEIbOsZbmbP3iwESID3c/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NTA4/MTE4LTE1NzU5NzAx/NDgtMzU1My5qcGVn.jpeg
19221478,You Belong Here (The Remixes),Thomas Schumacher,2021,Electronic,Techno,2185246,Germany,Electric Ballroom (2),"12"", 33 ⅓ RPM, 45 RPM",4.17,55,23,https://www.discogs.com/release/19221478-Thomas-Schumacher-Caitlin-10-You-Belong-Here-The-Remixes,https://i.discogs.com/gxbhS3HtkSxCL0ROkpVTO4Z0NO8HV3wymXjmeOx8oDU/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5MjIx/NDc4LTE2MjQ2MTgw/NDItODcyMi5qcGVn.jpeg
873510,Electrochoc Sampler04,Various,2007,Electronic,"Tech House, Minimal",N/A,France,Electrochoc Records,"12"", Sampler",4.28,224,38,https://www.discogs.com/release/873510-Various-Electrochoc-Sampler04,https://i.discogs.com/jTpba0OkWHAaPP_rrv2mVvNnPPxRgod1IPJGAllIgcQ/rs:fit/g:sm/q:90/h:499/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg3MzUx/MC0xMTY4MzczMjU3/LmpwZWc.jpeg
1330137,Electrochoc Sampler05 - Gold Edition,Various,2008,Electronic,"Tech House, Minimal",N/A,France,Electrochoc Records,"12"", Sampler, 33 ⅓ RPM",4.5,167,96,https://www.discogs.com/release/1330137-Various-Electrochoc-Sampler05-Gold-Edition,https://i.discogs.com/s7DSsrLg2YcTLM1IPRZ-OKtlAvFRce_i9YmRnw3RCvs/rs:fit/g:sm/q:90/h:547/w:550/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMzAx/MzctMTIzNDg0MTAy/Ni5qcGVn.jpeg
1760809,Electrochoc Sampler 007 Gold Edition Vol.2,Various,2009,Electronic,Progressive Trance,899431,France,Electrochoc Records,"12"", Sampler",4.69,1115,224,https://www.discogs.com/release/1760809-Various-Electrochoc-Sampler-007-Gold-Edition-Vol2,https://i.discogs.com/t4yimkToffTequ4A6c6RKkJsPNWKFmMfkq5cItWkWyw/rs:fit/g:sm/q:90/h:574/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3NjA4/MDktMTU3ODgzODAz/MS0zNjg1LmpwZWc.jpeg
25129024,Under Construction,Missy Elliott,2022,"Hip Hop, Funk / Soul, Pop","Contemporary R&B, Pop Rap",136443,Europe,Elektra,"LP, Album, Reissue",4.38,718,124,https://www.discogs.com/release/25129024-Missy-Elliott-Under-Construction,https://i.discogs.com/wxf386e2S8JAD9pvwVPqfJ2jbFt7m0u-2rqOh58uy3o/rs:fit/g:sm/q:90/h:600/w:594/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1MTI5/MDI0LTE2NjkxMjA2/MzYtNDkwNy5qcGVn.jpeg
8863282,Return To The 36 Chambers: The Dirty Version,Ol' Dirty Bastard,2016,Hip Hop,Hardcore Hip-Hop,61996,US,Elektra,"LP, Album, Reissue, Repress",4.54,1587,784,https://www.discogs.com/release/8863282-Ol-Dirty-Bastard-Return-To-The-36-Chambers-The-Dirty-Version,https://i.discogs.com/WhkVc65Nma7CFFW3yInKkyT5MD9wqzXQh7MkEyp72hY/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg4NjMy/ODItMTQ3MDMzNTI2/Mi0xNjU2LmpwZWc.jpeg
5440089,The Doors,The Doors,2012,Rock,Classic Rock,45347,France,"Elektra (2), Elektra (2)","LP, Album, Unofficial Release",4.65,511,795,https://www.discogs.com/release/5440089-The-Doors-The-Doors,https://i.discogs.com/yXEJ7Vo8LLevJJ8mfaykZrTH4QoZJNbdybVHIIlt6tY/rs:fit/g:sm/q:90/h:382/w:550/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU0NDAw/ODktMTM5MzQxMTE5/Mi0yMDA2LmpwZWc.jpeg
5971092,The Best Of Doors,The Doors,0,Rock,"Psychedelic Rock, Classic Rock",103309,Germany,"Elektra, Elektra","LP, Compilation, Stereo",4.26,633,81,https://www.discogs.com/release/5971092-The-Doors-The-Best-Of-Doors,https://i.discogs.com/wPgMEgFrIGSKlYjcQ1Xu4849EQzDFft36JOKNIl6pTU/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU5NzEw/OTItMTQwNzcxOTM2/MC0xMzYzLmpwZWc.jpeg
4996043,L.A. Woman,The Doors,0,Rock,"Blues Rock, Classic Rock",45432,France,"Elektra, Elektra, Elektra","LP, Album, Reissue, Stereo",4.55,596,500,https://www.discogs.com/release/4996043-Doors-LA-Woman,https://i.discogs.com/IwcfGg308pgayWyMCEUDnEzMzS-SOabJgHZ-pygT_AM/rs:fit/g:sm/q:90/h:600/w:598/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ5OTYw/NDMtMTQwMjMxNzA0/Ni02MzA0LmpwZWc.jpeg
13927115,Blooming EP,Madben,2019,Electronic,Techno,1718990,Spain,Ellum Audio,"12"", 33 ⅓ RPM, EP",4.92,58,41,https://www.discogs.com/release/13927115-Madben-Blooming-EP,https://i.discogs.com/D8fm5YSxcAlN2HT0XNv3PuryfvaUL6F0kNxyOb0OwP0/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzOTI3/MTE1LTE1NjUxODQ4/OTctODA2My5qcGVn.jpeg
1788495,A Kind Of Magic,Queen,1986,"Rock, Pop","Soft Rock, Pop Rock",16015,France,EMI,"12"", 45 RPM, Maxi-Single, Stereo",4.55,416,197,https://www.discogs.com/release/1788495-Queen-A-Kind-Of-Magic,https://i.discogs.com/mOq_Xg5-MWa6t0IAOQXTTYWbVBoM7SZhs1V7WVuk4g4/rs:fit/g:sm/q:90/h:600/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3ODg0/OTUtMTQyOTgwOTU5/OC04MDY5LmpwZWc.jpeg
6653271,"Konzert Für Klavier, Violine, Violoncello Und Orchester C-Dur Op. 56 ""Tripelkonzert""",Ludwig van Beethoven,0,Classical,N/A,247964,Germany,"EMI, Klöckner-Moeller",LP,4.0,30,8,https://www.discogs.com/release/6653271-Ludwig-van-Beethoven-Konzert-Für-Klavier-Violine-Violoncello-Und-Orchester-C-Dur-Op-56-Tripelkonzer,https://i.discogs.com/JtYdv-K5_4cM38ZQlNJtY_UfIUPWC4Esxql1IkwG6ns/rs:fit/g:sm/q:90/h:594/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY2NTMy/NzEtMTQyMzkzMzMx/NC05MTI0LmpwZWc.jpeg
1671124,House Of The Rising Sun,The Animals,1970,"Rock, Blues","Rhythm & Blues, Classic Rock",179475,Germany,"Emidisc (2), Emidisc (2)","LP, Compilation",3.96,2615,152,https://www.discogs.com/release/1671124-The-Animals-House-Of-The-Rising-Sun,https://i.discogs.com/wHdmtZyxrGZPzkWlERa1gZg0K-VXbMZNvafqI1gOrbM/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2NzEx/MjQtMTQ3OTExMTQx/MC01ODA1LmpwZWc.jpeg
305629,Rocket Ride,Felix Da Housecat,2004,Electronic,"Electro, Synth-pop, Tech House",76725,UK,"Emperor Norton, Rykodisc","12"", 45 RPM, Stereo",3.92,481,101,https://www.discogs.com/release/305629-Felix-Da-Housecat-Rocket-Ride,https://i.discogs.com/rg3QpjhHW5lkCdri3jUcmsK9U8gHPYKaS1ZA1y3boxU/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNTYy/OS0xNTkxOTY4Mzgx/LTE1MzIuanBlZw.jpeg
14503878,The Sound Of Rennes Volume 01,Various,2019,Electronic,"Deep House, House, Downtempo",N/A,France,Enjoy! Records,"LP, Compilation, Limited Edition",4.88,30,9,https://www.discogs.com/release/14503878-Various-The-Sound-Of-Rennes-Volume-01,https://i.discogs.com/35NJGrxQ7IUmb0BIGsk68fjbTOkW9jO6k6dU8jfe6cY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NTAz/ODc4LTE1NzU4OTEw/OTYtMjIzNC5qcGVn.jpeg
10629222,Special Edition Acid Vol.01,Various,2017,Electronic,"Acid, Acid House, Techno",N/A,France,"Enjoy! Records, The House Of Love","12"", 33 ⅓ RPM, EP, Special Edition",4.86,59,9,https://www.discogs.com/release/10629222-Various-Special-Edition-Acid-Vol01,https://i.discogs.com/-v7af1Vb5fciwNKaOIckAvhM3IQ7-ryPCMfLZQcYTuQ/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNjI5/MjIyLTE1MDEyNTg5/NzItOTc2NS5qcGVn.jpeg
11856992,Sampler Purple,Various,2018,Electronic,"House, Disco, Deep House",N/A,France,"Enjoy! Records, The House Of Love","12"", EP, Sampler",4.8,44,8,https://www.discogs.com/release/11856992-Various-Sampler-Purple,https://i.discogs.com/QJFaN1s3v0iEPQU5MzhkWAuRl9FlwwN3fq6xiEbK-yo/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExODU2/OTkyLTE1MjM1Njcy/MDUtOTA3My5qcGVn.jpeg
12176725,Sampler Orange,Various,2018,Electronic,"House, Deep House, Tech House",N/A,France,"Enjoy! Records, The House Of Love","12"", Sampler",4.83,38,3,https://www.discogs.com/release/12176725-Various-Sampler-Orange,https://i.discogs.com/v6UakOBZBB3awgXS6Bmta5MLX0pO-a2LZcb6OE6lvJc/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyMTc2/NzI1LTE1Mjk4Mzk3/MTgtNTYzMS5qcGVn.jpeg
12731786,Sampler Red,Various,2018,Electronic,"House, Deep House, Tech House",N/A,France,"Enjoy! Records, The House Of Love","12"", EP, Sampler",4.89,46,4,https://www.discogs.com/release/12731786-Various-Sampler-Red,https://i.discogs.com/mnAkeJnb-sjQXGuVHFcZwJsbZDcMbZ0g7wMmsL9zYM0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNzMx/Nzg2LTE1NDA4OTY2/NDEtMjA2NC5qcGVn.jpeg
15504561,Sampler Mauve,Various,2020,Electronic,"House, Deep House, Acid House, Downtempo",N/A,France,"Enjoy! Records, The House Of Love","12"", Sampler",5.0,45,5,https://www.discogs.com/release/15504561-Various-Sampler-Mauve,https://i.discogs.com/LgSogNUGPk6G6Svu9vAOLRfokRtg1i_g2v47iBqjPO8/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NTA0/NTYxLTE1OTI2NDg5/MjgtMzc2NC5qcGVn.jpeg
1616933,Robbery,Teena Marie,1983,Funk / Soul,Soul,118786,US,Epic,"LP, Album",4.12,1110,187,https://www.discogs.com/release/1616933-Teena-Marie-Robbery,https://i.discogs.com/t13hCOEYkRxVPcS4SHQz5CTjIKV7hLvh3r3qlyqoJTw/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2MTY5/MzMtMTU4NTU3ODE4/MC0yMzUyLmpwZWc.jpeg
7345093,Rage Against The Machine,Rage Against The Machine,2015,Rock,Funk Metal,7939,Europe,"Epic Associated, Legacy, Sony Music","LP, Album, Reissue, Remastered",4.65,12497,1827,https://www.discogs.com/release/7345093-Rage-Against-The-Machine-Rage-Against-The-Machine,https://i.discogs.com/yQKjQn4mRC9E5fcKPzY3hR6nwe-OvzuSQMKiwtEIOWc/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTczNDUw/OTMtMTYzODU0NDIx/Mi01MTUwLmpwZWc.jpeg
1985841,Showdown,The Isley Brothers,1978,"Electronic, Funk / Soul","Soul, Funk, Disco",82640,Europe,"Epic, Epic","LP, Album, Stereo",3.74,411,107,https://www.discogs.com/release/1985841-The-Isley-Brothers-Showdown,https://i.discogs.com/9jalCwPIBsha_3YjAw7x7P58TdmSGHjrW5VSHTVHcOU/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5ODU4/NDEtMTI1NzEwNjA4/Ny5qcGVn.jpeg
614929,Le Clash: BOSS Vs IV My People (Round 2),Suprême NTM,2000,Hip Hop,N/A,323664,France,"Epic, Epic","12"", EP",4.41,437,120,https://www.discogs.com/release/614929-NTM-Le-Clash-BOSS-Vs-IV-My-People-Round-2,https://i.discogs.com/ImKRXEohpNLoj_M6jsQXZAbF3zeYNCZd8owELx79LJo/rs:fit/g:sm/q:90/h:600/w:576/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYxNDky/OS0xNDg1Nzk2MjQ3/LTU0MzcuanBlZw.jpeg
1937712,Thriller,Michael Jackson,1986,"Electronic, Funk / Soul, Pop","Disco, Funk, Soul, Rhythm & Blues",8883,Europe,"Epic, Epic, Epic","LP, Album, Reissue, Stereo",4.4,2726,945,https://www.discogs.com/release/1937712-Michael-Jackson-Thriller,https://i.discogs.com/F5r3LSCOg_MUYp4vQ_bxoGT7VcYgjyIdartnLBe6KWs/rs:fit/g:sm/q:90/h:600/w:592/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5Mzc3/MTItMTI1NTQyNjU0/Ny5qcGVn.jpeg
5519989,Paris Sous Les Bombes,Suprême NTM,2014,Hip Hop,"Boom Bap, Conscious",164572,France,"Epic, Epic, Epic, Legacy","LP, Album, Reissue",4.7,2918,442,https://www.discogs.com/release/5519989-Suprême-NTM-Paris-Sous-Les-Bombes,https://i.discogs.com/MbCxRmcmLMRXcuNkeuQlWpwhN4wE8BKSQ3pXr4kiiNw/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU1MTk5/ODktMTM5OTAyMDE0/MC03Mzc0LmpwZWc.jpeg
5526678,Suprême NTM,Suprême NTM,2014,Hip Hop,"Conscious, Hardcore Hip-Hop, Boom Bap",164569,France,"Epic, Epic, Legacy, Legacy","LP, Album, Reissue, Limited Edition",4.69,4295,830,https://www.discogs.com/release/5526678-Suprême-NTM-Suprême-NTM,https://i.discogs.com/6tpoyKIe3U0agDDCK1IN0nIsyx8kGZtrkustXgQgV0M/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU1MjY2/NzgtMTM5OTAyMDI4/Ny04NTk5LmpwZWc.jpeg
5520379,1993... J'Appuie Sur La Gachette,Suprême NTM,2014,Hip Hop,"Conscious, Gangsta, Hardcore Hip-Hop",217343,France,"Epic, Legacy","LP, Album, Reissue",4.43,1763,201,https://www.discogs.com/release/5520379-Suprême-NTM-1993-JAppuie-Sur-La-Gachette,https://i.discogs.com/3mNr4RNANLZaFW0XrNLEyy-zROra5zcPqc_ruXP3c2A/rs:fit/g:sm/q:90/h:591/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU1MjAz/NzktMTUxMTE3MjEx/MS05NzUzLmpwZWc.jpeg
6544139,Terrora !!,Stupeflip,2015,"Hip Hop, Rock",N/A,785943,France,Etic System,"12"", 33 ⅓ RPM, EP",4.33,687,214,https://www.discogs.com/release/6544139-Stupeflip-Terrora-,https://i.discogs.com/ugGGct7xKlVVw0clIg59yR9g2IpIUnLdEg0gIoyMEZU/rs:fit/g:sm/q:90/h:600/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY1NDQx/MzktMTUwNTk0NTQx/MS0zMDQ5LnBuZw.jpeg
9919327,Stup Virus,Stupeflip,2017,"Hip Hop, Rock",N/A,1143544,France,Etic System,"12"", 33 ⅓ RPM, Album, Limited Edition",4.45,870,231,https://www.discogs.com/release/9919327-Stupeflip-Stup-Virus,https://i.discogs.com/XM88IbzjoQgaWAYkTfSWGXQT_7uCFBGA9dI3o2vaDIc/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk5MTkz/MjctMTUyODAxNDA2/OS0zMDcyLmpwZWc.jpeg
4012903,Stup Religion,Stupeflip,2012,"Electronic, Hip Hop, Rock","Post-Punk, No Wave, Synth-pop, Electro, Hip Hop",323184,France,Etic System,"12"", 33 ⅓ RPM, Album, Reissue, Remastered",4.67,731,261,https://www.discogs.com/release/4012903-Stupeflip-Stup-Religion,https://i.discogs.com/5usQHPG0JI2yMtj69iGdYVkiP527c5cLIaGyZbjmBuE/rs:fit/g:sm/q:90/h:600/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwMTI5/MDMtMTUwNTk0Njgw/My01NDI5LnBuZw.jpeg
3672188,Stupeflip,Stupeflip,2012,"Electronic, Hip Hop, Rock","Punk, Hip Hop",147437,France,Etic System,"12"", 33 ⅓ RPM, Album, Reissue",4.56,942,234,https://www.discogs.com/release/3672188-Stupeflip-Stupeflip,https://i.discogs.com/3PBq1HbiaaopIuPT7v9m3b_0oH9PriMfYYSWZ3Hd1Ls/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2NzIx/ODgtMTUwNjAxNjI2/My02ODAxLnBuZw.jpeg
3131749,The Hypnoflip Invasion,Stupeflip,2011,"Electronic, Hip Hop, Rock, Non-Music, Pop","Abstract, Punk, Hardcore",340863,France,Etic System,"12"", 33 ⅓ RPM, Album",4.56,968,436,https://www.discogs.com/release/3131749-Stupeflip-The-Hypnoflip-Invasion,https://i.discogs.com/b_c8YtXrQ9VhXpu_p32xcByarA8tYzUCGJiqum2YWrU/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxMzE3/NDktMTUwNjc3NzI3/MS0yNzQ3LmpwZWc.jpeg
2746914,"Summer Disco Vol. 4 ""Walking On Music""",Various,1979,"Electronic, Funk / Soul",Disco,N/A,France,"Eurodisc, Eurodisc","LP, Compilation, Mixed, Stereo",4.0,37,8,https://www.discogs.com/release/2746914-Various-Summer-Disco-Vol-4-Walking-On-Music,https://i.discogs.com/GqLkZiYISvUgIZOedJqSvFPb1eZH2sb0h19VQnDcJaM/rs:fit/g:sm/q:90/h:231/w:230/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3NDY5/MTQtMTI5OTE5Mjg4/NS5qcGVn.jpeg
